655622	655655	34	34.1	1.35794e-08
655712	655724	13	23.4	1.99155e-10
659059	659197	139	88.6	1.67911e-14
663625	663662	38	31.9	2.89483e-07
668345	668355	11	18.2	8.9056e-08
668377	668420	44	46	2.3032e-11
668581	668586	6	12.6	1.95973e-07
668599	668603	5	10.5	1.9523e-06
668609	668618	10	17.6	4.83515e-08
668644	668653	10	16	8.28191e-07
668664	668674	11	18.2	8.9056e-08
668687	668727	41	52.6	4.21599e-15
675003	675181	179	136.1	8.78095e-24
681480	681814	335	118.9	1.40289e-14
694450	694468	19	24	1.10503e-07
694502	694508	7	12.5	3.14129e-06
694628	694930	303	237.7	5.52524e-41
694940	694943	4	9.4	9.27443e-07
694976	694979	4	10.4	1.60083e-08
695022	695065	44	47.7	4.72261e-12
700670	700815	146	136.7	9.99829e-28
700858	700893	36	28.6	1.80866e-06
714127	714176	50	50.7	4.50959e-12
714247	714252	6	11.3	4.49463e-06
714261	714272	12	23.4	2.05738e-11
714294	714431	138	183.8	5.09475e-50
714471	714476	6	11.7	1.83537e-06
714496	714566	71	81.5	2.58993e-20
714597	714608	12	21.6	9.54673e-10
714649	714721	73	51.5	1.17152e-09
723613	723864	252	233.9	9.59304e-46
723897	723909	13	19.7	1.21402e-07
723934	724012	79	68.1	6.92042e-14
735071	735097	27	36	3.10654e-11
735177	735184	8	16.7	2.66758e-09
735192	735272	81	141.5	2.10776e-52
737440	737579	140	70.8	1.17609e-10
742235	742363	129	112.3	6.76698e-22
742459	742630	172	220.3	2.70091e-57
750764	750773	10	21.3	9.79295e-12
750849	750854	6	12.5	2.55447e-07
750867	750877	11	20.4	1.35251e-09
750889	750895	7	13.4	4.7536e-07
750899	750903	5	10.2	4.25712e-06
750921	750925	5	10.2	4.25712e-06
750934	750939	6	14.9	9.87603e-11
751022	751080	59	129.5	1.37861e-65
751168	751176	9	19.9	1.26017e-11
751187	751195	9	17.3	1.05406e-08
751207	751443	237	476.2	1.51933e-206
751448	751453	6	12	9.02425e-07
751465	751473	9	19.5	4.0507e-11
751542	751746	205	312.4	1.94155e-96
752110	752138	29	48.6	2.51588e-18
752205	752215	11	18.8	3.07247e-08
752244	752281	38	32.9	1.38864e-07
754109	754156	48	35.9	1.86116e-07
756170	756390	221	154.9	2.00613e-25
765918	765928	11	16.1	2.4593e-06
765969	766252	284	480.5	2.67054e-166
766259	766316	58	43.1	1.34758e-08
769127	769281	155	65.7	2.45994e-09
780795	780814	20	29.5	2.1579e-10
780852	780929	78	144.2	2.84547e-57
781013	781153	141	105.8	9.77255e-19
786937	787102	166	111.8	2.05328e-18
791475	791610	136	157.5	8.15029e-38
791666	791673	8	15.1	1.22247e-07
791725	792162	438	650.8	5.30802e-193
811741	812098	358	324.1	2.23246e-61
812213	812226	14	18.3	2.19196e-06
812236	812271	36	28.5	1.93687e-06
824645	824750	106	87.4	8.4739e-17
827544	827562	19	22.1	9.09024e-07
828485	828591	107	53.8	1.77408e-08
828638	828665	28	26.7	7.62391e-07
834797	834804	8	14.3	6.3929e-07
834848	834860	13	21.2	1.11071e-08
834879	835513	635	651	2.65301e-134
845114	845144	31	31.9	2.73729e-08
846151	846197	47	31.9	1.81904e-06
846213	846248	36	45.4	4.51892e-13
846261	846328	68	97.1	2.79848e-29
846388	846396	9	14.8	1.43619e-06
851620	851888	269	69.6	1.21366e-08
863920	864161	242	123.2	2.65151e-17
866685	866939	255	120.4	2.20911e-16
873490	873527	38	61.7	5.2315e-22
873557	873562	6	12	9.02425e-07
876965	877022	58	48.3	4.08942e-10
877067	877110	44	63.2	8.3398e-20
881016	881042	27	25.5	1.44471e-06
881155	881176	22	33.1	1.11233e-11
881278	881441	164	136.1	2.952e-25
881501	881518	18	20.8	1.97922e-06
897769	897796	28	29.5	6.48717e-08
897836	898091	256	193.2	8.50936e-33
907450	907579	130	91.4	8.83933e-16
912740	913043	304	179.3	2.7959e-26
920460	920488	29	41.8	9.9388e-14
920493	920506	14	19.4	5.3781e-07
920639	920666	28	27.9	2.74112e-07
921113	921134	22	27.3	2.10659e-08
929125	929185	61	46.3	3.15801e-09
929206	929212	7	12.5	3.14129e-06
929350	929357	8	14	1.14325e-06
929381	929389	9	16.1	1.31035e-07
929396	929424	29	33.8	1.57009e-09
929486	929523	38	31.6	3.59252e-07
929623	929629	7	14.7	1.99312e-08
929642	929657	16	25.4	7.96518e-10
929732	929738	7	13.5	3.79846e-07
929915	929922	8	15.4	6.30601e-08
929942	929956	15	22.4	2.29668e-08
930048	930052	5	13	2.69324e-10
930160	930167	8	14.8	2.31552e-07
930252	930259	8	15.1	1.22247e-07
930389	930403	15	20.5	3.1877e-07
930409	930414	6	11.7	1.83537e-06
933824	933836	13	22.6	9.27153e-10
933893	934101	209	130.8	2.45626e-20
934203	934513	311	427.3	3.06994e-117
940752	940893	142	66.1	1.0154e-09
949712	949745	34	32.8	4.13528e-08
949772	949925	154	148.9	8.49105e-31
949957	949994	38	28.5	2.9754e-06
963699	963710	12	18.4	2.58101e-07
963737	963866	130	133.4	3.77518e-29
990535	990587	53	48.4	9.07581e-11
992347	992361	15	18.5	3.64446e-06
992422	992433	12	16.6	3.39133e-06
995768	995773	6	11.3	4.49463e-06
995776	995961	186	301.8	3.72504e-100
1007953	1008317	365	103.5	3.20487e-12
1015879	1015894	16	23.8	9.27837e-09
1016089	1016112	24	24.6	9.81066e-07
1026320	1026473	154	138	4.69438e-27
1026512	1026529	18	22.9	1.91714e-07
1029602	1029728	127	56.7	1.93725e-08
1029855	1029991	137	57.6	2.29749e-08
1107697	1107820	124	53.2	6.61195e-08
1118185	1118212	28	29.7	5.38335e-08
1118264	1118469	206	204	2.74492e-42
1118555	1118579	25	35.7	7.25433e-12
1118600	1118622	23	24.7	5.67128e-07
1118967	1119286	320	176.7	5.07594e-25
1120394	1120515	122	49.3	2.67515e-07
1123578	1123674	97	67.7	4.34134e-12
1123707	1123748	42	40	1.88709e-09
1193486	1193526	41	31.6	7.26255e-07
1194120	1194147	28	31.2	1.26863e-08
1194196	1194562	367	315.3	2.08886e-57
1194952	1195220	269	128.2	2.13121e-17
1211318	1211778	461	499.1	1.54775e-108
1218091	1218310	220	178	7.29548e-32
1219158	1219197	40	34.4	7.98206e-08
1219308	1219402	95	63	4.80353e-11
1220610	1220625	16	23.3	1.9056e-08
1239264	1239278	15	25.5	1.47514e-10
1244596	1244614	19	23.6	1.75333e-07
1317503	1317517	15	20.8	2.14966e-07
1321269	1321277	9	18	2.07333e-09
1321390	1321410	21	24.6	2.13608e-07
1407675	1407685	11	17.9	1.48568e-07
1407705	1407716	12	18.6	1.89342e-07
1505114	1505124	11	18.5	5.26705e-08
1505141	1505190	50	39.6	2.48066e-08
1505390	1505421	32	27.5	1.43927e-06
1505496	1505655	160	116	6.37107e-20
1506169	1506315	147	146.9	3.18414e-31
1508132	1508623	492	435.2	3.1735e-80
1510789	1510904	116	94.3	8.24219e-18
1531671	1531751	81	40.9	7.63952e-07
1537873	1537926	54	53.9	1.406e-12
1537954	1537962	9	14.7	1.70408e-06
1544546	1544582	37	32.9	1.0369e-07
1546897	1547017	121	128.9	4.04905e-29
1551156	1551243	88	105.8	6.6029e-27
1553910	1553989	80	66.4	3.05581e-13
1554593	1554642	50	76.7	2.59041e-25
1557984	1558013	30	40.2	2.0902e-12
1561095	1561120	26	48	2.97524e-20
1561191	1561213	23	34	9.39925e-12
1571638	1571735	98	133.4	1.21206e-37
1584372	1584393	22	37.4	1.01365e-14
1584548	1585406	859	862.6	4.34813e-174
1712356	1713130	775	404.5	4.01952e-53
1714338	1714344	7	14.7	1.99312e-08
1714388	1714410	23	27.8	2.36259e-08
1718083	1718221	139	48.4	6.79686e-07
1719648	1719670	23	25	4.25091e-07
1721162	1721402	241	127.7	3.23277e-18
1742030	1742069	40	33	2.20191e-07
1742204	1742210	7	12.5	3.14129e-06
1755328	1755398	71	61.1	1.27255e-12
1755442	1755455	14	18.6	1.51032e-06
1761716	1761728	13	18.2	1.03196e-06
1761758	1761795	38	47.1	2.68621e-13
1869452	1869490	39	36.9	8.33661e-09
1957464	1957674	211	48.5	1.9858e-06
2139107	2139273	167	65.2	6.85434e-13
2161109	2161249	141	88.3	6.0562e-19
2184779	2184991	213	142.8	3.21434e-30
2209535	2209647	113	109.1	1.26854e-27
2315761	2315789	29	30.9	1.60795e-09
2343234	2343319	86	38.4	1.78793e-08
2404481	2404528	48	47.7	2.68076e-13
2406675	2406711	37	41.1	2.4869e-12
2406738	2408727	1990	2387.4	0
2408755	2408760	6	13.9	2.57315e-07
2408809	2408848	40	50.5	1.0096e-15
2451857	2452023	167	85.4	2.83038e-17
2484071	2484095	25	37.2	4.13233e-13
2484948	2485081	134	37.7	5.41539e-08
2501128	2501240	113	40	1.79647e-08
2502066	2502201	136	192	6.82644e-58
2553661	2553742	82	77.1	7.85114e-20
2644306	2644419	114	93.2	4.15895e-22
2651389	2651414	26	25.8	5.60087e-08
2659325	2659354	30	23.4	9.94941e-07
2692754	2692785	32	34.7	1.45172e-10
2712605	2712625	21	27	2.62047e-09
2724735	2724766	32	28.1	4.08852e-08
2729374	2729380	7	20.7	1.52351e-11
2729394	2729425	32	36.5	2.73546e-11
2729430	2729437	8	20.3	2.0653e-10
2729493	2729499	7	16.7	1.39146e-08
2761251	2761400	150	170.8	6.77948e-46
2762066	2762192	127	30	9.87074e-07
2770853	2771041	189	67.7	3.57919e-13
2771551	2771763	213	136.1	2.23227e-28
2772015	2772022	8	18	7.52689e-09
2772026	2772202	177	238.1	2.54879e-69
2773030	2773198	169	132.5	4.73331e-30
2774537	2774671	135	128.2	7.47484e-32
2775005	2775063	59	28.5	8.18986e-07
2777881	2777889	9	15.4	7.56401e-07
2777900	2777964	65	97.9	1.17509e-31
2777998	2778004	7	14.8	2.40103e-07
2778011	2778015	5	15.6	2.24024e-09
2778020	2778028	9	29.5	7.99068e-17
2778107	2778111	5	14.4	2.09563e-08
2795344	2795356	13	21.5	9.482e-09
2799091	2799104	14	29	1.28048e-12
2799117	2799127	11	23.9	5.53639e-11
2799156	2799160	5	14.2	2.97497e-08
2799174	2799252	79	80.1	2.71865e-21
2799362	2799369	8	18.3	4.78806e-09
2799389	2799397	9	20.3	8.89978e-10
2800079	2800086	8	18.8	2.22811e-09
2800154	2800173	20	21.9	2.53887e-07
2825352	2825356	5	13.4	1.19231e-07
2825364	2825389	26	43.2	7.62025e-16
2825490	2825494	5	12.4	6.4381e-07
2825517	2825635	119	77.6	4.10365e-17
2825655	2825664	10	24	1.24215e-11
2826755	2826780	26	23.9	2.79594e-07
2826803	2826822	20	29.6	9.16642e-11
2826845	2826886	42	36.9	3.9643e-10
2827855	2828022	168	187.2	1.60206e-49
2828695	2828718	24	33.6	1.20419e-11
2828747	2828781	35	35.7	1.61592e-10
2833589	2833597	9	16.5	1.84283e-07
2833604	2833627	24	62.4	9.87574e-29
2833647	2833654	8	15.3	3.50713e-07
2833685	2833739	55	57.6	4.40004e-16
2835836	2835846	11	18.4	8.97808e-08
2835863	2835868	6	13.4	5.51869e-07
2835872	2835875	4	11.7	3.63522e-07
2835900	2835978	79	93	2.33115e-26
2836157	2836161	5	15.4	3.32468e-09
2836172	2836271	100	114.4	1.7336e-31
2838640	2838770	131	58.2	5.90967e-12
2839979	2840068	90	59.4	1.39988e-13
2843247	2843392	146	31.7	4.49567e-07
2843655	2843658	4	12.3	1.11503e-07
2843672	2843718	47	51.1	9.72988e-15
2847269	2847283	15	19.7	2.56965e-07
2852898	2852938	41	65.7	1.18307e-22
2852944	2852947	4	11.2	8.91009e-07
2852965	2852972	8	18.1	6.47704e-09
2853048	2853220	173	97.6	4.85234e-20
2854775	2854813	39	45.9	5.92265e-14
2854820	2854907	88	93.4	4.43123e-25
2856133	2856301	169	230.5	1.03759e-67
2861105	2861109	5	13.5	1.00303e-07
2861117	2861127	11	28.2	7.13206e-14
2861183	2861187	5	14.4	2.09563e-08
2861192	2861196	5	15.7	1.83227e-09
2861218	2861222	5	13.8	5.96418e-08
2861240	2861243	4	13.4	1.19925e-08
2864033	2864060	28	77	2.70136e-36
2864064	2864072	9	20.4	7.66045e-10
2864119	2864123	5	12.6	4.63917e-07
2864151	2864162	12	30.5	8.71139e-15
2864167	2864177	11	22.5	4.08407e-10
2867343	2867347	5	13.6	8.43575e-08
2867401	2867445	45	52.2	1.66011e-15
2867630	2867637	8	24.8	6.75265e-14
2867657	2867775	119	109.8	3.49301e-27
2871179	2871309	131	145	1.0983e-38
2873455	2873460	6	14.8	6.26929e-08
2873468	2873581	114	89.4	6.64745e-21
2876326	2876388	63	49.7	1.85335e-12
2876464	2876470	7	16.5	1.89903e-08
2918259	2918267	9	18.6	1.05633e-08
2924591	2924597	7	14.4	4.25721e-07
2924663	2924749	87	76.3	5.06041e-19
2928068	2928194	127	133	1.22762e-34
2931105	2931115	11	18.4	8.97808e-08
2931126	2931130	5	15.3	4.03497e-09
2931154	2931216	63	53.9	7.97354e-14
2933008	2933095	88	97.2	1.46834e-26
2933118	2933125	8	24.6	9.96354e-14
2933142	2933153	12	23.2	4.4698e-10
2933229	2933240	12	17.4	5.844e-07
2933250	2933253	4	15.2	1.93615e-10
2933299	2933304	6	17.1	1.26566e-09
2933331	2933386	56	75.3	2.66524e-23
2933404	2933413	10	22.3	1.65535e-10
2933433	2933436	4	14.6	9.68764e-10
2936561	2936670	110	52.3	4.48489e-11
2936690	2936718	29	74.2	1.86494e-33
2942059	2942062	4	12.4	9.08346e-08
2942079	2942084	6	12.9	1.15862e-06
2942109	2942147	39	59.4	4.30744e-20
2942175	2942200	26	42.6	1.56576e-15
2945352	2945519	168	172.7	6.06693e-44
2947286	2947416	131	138.5	3.65078e-36
2951051	2951203	153	94.2	5.7366e-20
2951313	2951317	5	13.1	1.99725e-07
2951325	2951395	71	112.6	3.40112e-37
2951403	2951410	8	14.7	7.80695e-07
2990138	2990219	82	45.3	3.40419e-10
2994602	2994609	8	15.4	3.06338e-07
2994659	2994715	57	43.8	4.51039e-11
2998934	2998941	8	19.5	7.46415e-10
2998985	2998992	8	16.4	7.69415e-08
2998997	2999043	47	46.3	6.5821e-13
2999051	2999059	9	21.2	2.2655e-10
3002278	3002374	97	93.7	5.28341e-24
3002394	3002401	8	16.9	3.7802e-08
3002454	3002465	12	21.1	6.95499e-09
3002493	3002501	9	18	2.44462e-08
3002520	3002525	6	17	1.51571e-09
3002574	3002584	11	21.3	2.12443e-09
3002601	3002711	111	122.6	5.52852e-33
3007547	3007680	134	80.8	2.86051e-17
3019178	3019212	35	36.7	6.68552e-11
3019253	3019267	15	22.5	1.18878e-08
3021801	3021851	51	69.4	9.14971e-22
3021859	3021863	5	16.7	2.26738e-10
3021910	3021914	5	17.5	4.17325e-11
3021960	3021970	11	28.2	7.13206e-14
3028158	3028249	92	66.8	1.3499e-15
3028291	3028299	9	20.5	6.59035e-10
3030209	3030215	7	14.4	4.25721e-07
3030223	3030232	10	23.1	4.97514e-11
3030334	3030344	11	20.9	3.63348e-09
3030367	3030374	8	15.5	2.67436e-07
3030517	3030556	40	54.3	2.03982e-17
3052035	3052064	30	26.6	8.43075e-08
3052101	3052132	32	25.1	4.09779e-07
3052211	3052220	10	20.5	2.22399e-09
3052616	3052639	24	26.5	1.53168e-08
3052717	3052747	31	24	7.6763e-07
3052793	3052990	198	146.1	4.36466e-32
3078663	3078724	62	37.3	6.60749e-09
3078832	3078872	41	35.5	9.47389e-10
3109461	3109473	13	17.6	8.35718e-07
3109907	3109915	9	15.5	6.66908e-07
3122734	3122805	72	46.4	6.64735e-11
3124903	3124931	29	26.2	9.11687e-08
3134874	3134938	65	42.8	2.89363e-10
3138096	3138239	144	33.5	2.44874e-07
3164109	3164138	30	29.7	6.38883e-09
3164588	3164599	12	18.5	1.65316e-07
3168910	3168955	46	26.3	1.13713e-06
3169485	3169513	29	24.1	4.8127e-07
3204265	3204274	10	17.3	1.57822e-07
3204397	3204419	23	23.8	1.26886e-07
3204457	3204462	6	14.1	1.88716e-07
3212493	3212590	98	30.2	9.76583e-07
3212601	3212627	27	34	3.71379e-11
3223254	3223395	142	39	3.26495e-08
3223582	3223724	143	31.2	5.52539e-07
3226609	3226680	72	139.7	1.80611e-51
3227004	3227112	109	191.8	7.56914e-66
3227142	3227154	13	18.3	3.89493e-07
3227245	3227254	10	17.4	1.39094e-07
3227350	3227359	10	19.3	1.15991e-08
3227757	3229667	1911	1483.4	2.78886e-313
3235133	3236048	916	1305	0
3238046	3238250	205	187.7	7.03231e-45
3238285	3238294	10	19	1.73545e-08
3238363	3238367	5	12.5	5.46929e-07
3238516	3238537	22	31.3	4.65783e-11
3238789	3238799	11	18.2	1.14771e-07
3238813	3238818	6	14.3	1.38092e-07
3239544	3239552	9	16.8	1.24112e-07
3239661	3239668	8	14.4	1.15605e-06
3240013	3240020	8	15.2	4.01299e-07
3240028	3240032	5	12.1	1.04055e-06
3240199	3240203	5	14.1	3.54148e-08
3240263	3240269	7	20.2	3.83387e-11
3241174	3241178	5	12.4	6.4381e-07
3241330	3241448	119	139.9	1.27733e-38
3241482	3241516	35	40.8	1.52314e-12
3241567	3241573	7	17.7	2.81089e-09
3241627	3241637	11	27.9	1.16483e-13
3241678	3241694	17	27.8	9.56121e-11
3241711	3241716	6	15.7	1.45251e-08
3241721	3241826	106	86	1.77494e-20
3241885	3241907	23	36.7	1.92463e-13
3241929	3241936	8	23.1	1.66583e-12
3241947	3241952	6	20	4.47363e-12
3242005	3243024	1020	510.2	7.76509e-93
3248054	3248060	7	18.9	3.79403e-10
3248073	3248077	5	15	7.11275e-09
3248085	3248089	5	12.1	1.04055e-06
3248100	3248153	54	65.4	2.18937e-19
3248160	3248167	8	17.6	1.36475e-08
3248205	3248209	5	13.8	5.96418e-08
3248216	3248224	9	15.5	6.66908e-07
3248250	3248275	26	40.4	2.07534e-14
3248304	3248314	11	18.7	6.1927e-08
3248337	3248365	29	65.3	1.94527e-27
3248369	3248376	8	17.1	2.83374e-08
3248412	3248415	4	11.1	1.05556e-06
3248424	3248451	28	64.8	1.07072e-27
3248681	3248816	136	127.9	1.24302e-31
3258161	3258175	15	23.6	3.32079e-09
3258293	3258304	12	27.3	1.30471e-12
3261676	3261880	205	249.2	2.04294e-68
3261901	3261905	5	12.1	1.04055e-06
3264530	3264861	332	239.4	8.76947e-51
3265190	3265258	69	40.2	2.23271e-09
3269626	3269653	28	34	5.83854e-11
3269805	3269820	16	21.7	5.2071e-08
3272551	3272710	160	45.3	2.8672e-09
3306819	3306829	11	20.1	1.04244e-08
3307235	3307255	21	26.9	2.90382e-09
3307299	3307305	7	16.3	2.58403e-08
3307347	3307355	9	19	5.97758e-09
3307373	3307391	19	30.7	1.30459e-11
3307529	3307613	85	60.6	3.23827e-14
3311221	3311303	83	46.2	2.19576e-10
3311834	3311860	27	27.3	2.05909e-08
3311866	3311884	19	20	1.0246e-06
3312066	3312073	8	15.6	2.33351e-07
3317657	3317673	17	19.8	5.83477e-07
3317828	3317838	11	17.5	2.67601e-07
3317958	3317964	7	14.5	3.69262e-07
3321925	3321937	13	18.5	3.12129e-07
3328134	3328153	20	20.5	9.10428e-07
3333283	3333298	16	29.9	2.95604e-12
3333335	3333359	25	25.2	6.95807e-08
3333424	3333431	8	15.6	2.33351e-07
3333528	3333544	17	25.5	1.41099e-09
3333640	3333645	6	13.1	8.63569e-07
3361442	3361460	19	27.6	4.6346e-10
3368890	3369100	211	164.8	7.87617e-37
3369328	3369343	16	22	3.77078e-08
3369748	3369768	21	22.8	1.58421e-07
3369799	3369810	12	19.1	8.14079e-08
3371610	3371701	92	46.4	3.71567e-10
3378341	3378369	29	31.1	1.34147e-09
3378467	3378519	53	34.1	1.8523e-08
3379517	3379527	11	18.1	1.29685e-07
3395772	3395846	75	42.8	8.15466e-10
3407867	3407892	26	22.2	1.10197e-06
3420376	3420486	111	47.1	6.41065e-10
3433144	3433249	106	36	9.20624e-08
3436949	3436963	15	24.5	1.13747e-09
3437093	3437119	27	31.1	6.37573e-10
3439851	3439886	36	37.6	4.1775e-11
3440145	3440246	102	132.3	1.17513e-38
3440265	3440269	5	15.1	5.90176e-09
3444390	3444520	131	49.3	4.04121e-10
3450159	3450290	132	56.9	1.16713e-11
3458573	3458578	6	13.4	5.51869e-07
3458770	3458897	128	92.4	8.12306e-21
3467599	3467616	18	21.4	1.85636e-07
3487921	3487940	20	22.6	1.31469e-07
3487963	3488037	75	98	2.84727e-29
3488415	3488532	118	74.9	2.00338e-16
3495329	3495335	7	14.7	2.7731e-07
3495392	3495409	18	33	3.3256e-13
3495659	3495692	34	33.8	6.18303e-10
3503605	3503644	40	36.9	2.42938e-10
3503715	3503724	10	20.5	2.22399e-09
3516876	3516885	10	16.4	4.82184e-07
3516982	3517001	20	27.2	1.27101e-09
3522416	3522532	117	270.5	4.97392e-109
3524165	3524182	18	20	7.15242e-07
3526426	3526440	15	23.4	4.19916e-09
3526485	3526582	98	37.4	4.27718e-08
3526696	3526719	24	34.1	6.99426e-12
3530215	3530223	9	20.4	7.66045e-10
3530240	3530368	129	131.3	1.00338e-33
3533852	3533945	94	108.8	3.13946e-30
3537581	3537736	156	33.3	2.31271e-07
3539298	3539359	62	106.5	5.78334e-37
3544318	3544325	8	16.1	1.17099e-07
3544416	3544428	13	18.9	1.99576e-07
3544454	3544559	106	226.2	5.24635e-87
3544578	3544586	9	16.5	1.84283e-07
3559887	3560014	128	172.5	7.32969e-51
3573185	3573456	272	315.8	6.08699e-84
3592631	3592809	179	230.7	1.29226e-65
3626132	3626296	165	33.4	1.99202e-07
3635182	3635694	513	175	5.7969e-31
3686864	3687053	190	41.7	8.88848e-09
3753428	3753611	184	41.5	1.01442e-08
3770402	3770876	475	266.4	3.20706e-51
3808839	3809318	480	116.4	3.66324e-21
3810033	3810188	156	31.1	4.8407e-07
3847372	3847513	142	78.4	2.35316e-16
3848453	3848640	188	38.7	2.50944e-08
3858205	3858222	18	20.6	4.04025e-07
3861804	3862186	383	87.4	1.97394e-16
3867585	3867592	8	15.6	2.33351e-07
3868528	3868562	35	27.8	9.72222e-08
3868716	3868767	52	35.3	7.47054e-09
3871095	3871494	400	148.3	8.77062e-27
3873976	3874143	168	38.2	3.74702e-08
3874908	3875055	148	31.4	4.8646e-07
3877329	3877429	101	30.2	9.90417e-07
3896194	3896233	40	35.4	8.13293e-10
3896339	3896421	83	63.8	2.54489e-15
3896704	3896725	22	23.7	9.8804e-08
3901742	3901758	17	21.7	8.69928e-08
3901863	3901935	73	29.7	8.04333e-07
3903486	3903501	16	19.1	7.60108e-07
3911234	3911307	74	29.2	1.05108e-06
3923151	3923160	10	21.4	6.17982e-10
3923275	3923287	13	23.8	5.25059e-10
3923325	3923607	283	514.5	2.27506e-176
3923623	3923641	19	25.9	2.96197e-09
3923682	3923723	42	49.3	7.81306e-15
3929133	3929147	15	24.3	1.44637e-09
3929301	3929394	94	30.6	8.02011e-07
3929468	3929573	106	39.4	2.05844e-08
3933590	3933653	64	86.9	9.82674e-27
3936363	3936393	31	27.7	4.43371e-08
3939809	3939932	124	44.2	3.41917e-09
3941504	3941635	132	140.4	9.53323e-37
3941761	3941791	31	39	1.56704e-12
3941807	3941818	12	23.8	1.97948e-10
3941938	3941956	19	20.8	4.90279e-07
