"""regionId""","""betweenness"""
"{""id"":""chr10_1055000""}",204.55560779035073
"{""id"":""chr10_1060000""}",3329.626462935083
"{""id"":""chr10_1065000""}",922.943893289093
"{""id"":""chr10_1070000""}",20558.655513472764
"{""id"":""chr10_1075000""}",48.37008847946163
"{""id"":""chr10_1080000""}",190.9411248056187
"{""id"":""chr10_1085000""}",456.80094523037815
"{""id"":""chr10_1090000""}",27614.525726116874
"{""id"":""chr10_1095000""}",89627.43093526312
"{""id"":""chr10_1100000""}",5217.4655132704265
"{""id"":""chr10_1105000""}",13892.582145169274
"{""id"":""chr10_1110000""}",9017.976229849186
"{""id"":""chr10_1115000""}",7984.071734730665
"{""id"":""chr10_1120000""}",1875.40658779746
"{""id"":""chr10_1125000""}",12482.952173296882
"{""id"":""chr10_1130000""}",28927.395658891786
"{""id"":""chr10_1135000""}",42121.392700767865
"{""id"":""chr10_1140000""}",941448.2931721384
"{""id"":""chr10_1145000""}",1656.7169488572738
"{""id"":""chr10_1150000""}",190.65297143936192
"{""id"":""chr10_1155000""}",26242.3072589957
"{""id"":""chr10_1160000""}",1762.14316660763
"{""id"":""chr10_1165000""}",15414.902124433089
"{""id"":""chr10_1170000""}",33320.37498334044
"{""id"":""chr10_1175000""}",8957.682547854118
"{""id"":""chr10_1180000""}",3773.659188666778
"{""id"":""chr10_1185000""}",3375.35341482267
"{""id"":""chr10_1190000""}",503.84492943197927
"{""id"":""chr10_1195000""}",33693.91925534511
"{""id"":""chr10_1200000""}",717532.8846438874
"{""id"":""chr10_1205000""}",7.559022444721462
"{""id"":""chr10_1210000""}",2923.020012434877
"{""id"":""chr10_1215000""}",162436.48581850957
"{""id"":""chr10_1220000""}",2744.5899355485544
"{""id"":""chr10_1225000""}",822.3041558657229
"{""id"":""chr10_1230000""}",5840.125461633864
"{""id"":""chr10_1235000""}",12075.661588741557
"{""id"":""chr10_1240000""}",3839.221439613462
"{""id"":""chr10_1245000""}",4006.029003534554
"{""id"":""chr10_1250000""}",137.34607824939815
"{""id"":""chr10_1255000""}",653.1164797617348
"{""id"":""chr10_1260000""}",881.6090615074346
"{""id"":""chr10_1265000""}",112.16893005277689
"{""id"":""chr10_1270000""}",42.884175759472505
"{""id"":""chr10_1275000""}",6227.7662118939115
"{""id"":""chr10_1280000""}",3508.8781544417466
"{""id"":""chr10_1285000""}",958.0809883612064
"{""id"":""chr10_1290000""}",4168.42913191293
"{""id"":""chr10_1295000""}",13165.887315485097
"{""id"":""chr10_1300000""}",4.758475878931236
"{""id"":""chr10_1305000""}",9.35032870745779
"{""id"":""chr10_1310000""}",1096.5600475655353
"{""id"":""chr10_1315000""}",0.7404032636031653
"{""id"":""chr10_1320000""}",538906.902937719
"{""id"":""chr10_1325000""}",6163.160272013396
"{""id"":""chr10_1330000""}",10315.793903294994
"{""id"":""chr10_1335000""}",151.12701400702022
"{""id"":""chr10_1340000""}",12696.514417585578
"{""id"":""chr10_1345000""}",0
"{""id"":""chr10_1350000""}",18945.3329592412
"{""id"":""chr10_1355000""}",282.6871096710314
"{""id"":""chr10_1360000""}",6603.119598713353
"{""id"":""chr10_1365000""}",10.148191477763705
"{""id"":""chr10_1370000""}",104.63931439986405
"{""id"":""chr10_1375000""}",1049.6872391939185
"{""id"":""chr10_1380000""}",883.5978976945673
"{""id"":""chr10_1385000""}",4732.639671612272
"{""id"":""chr10_1390000""}",1828.886317748127
"{""id"":""chr10_1395000""}",123.10707366609714
"{""id"":""chr10_1400000""}",12007.416835657874
"{""id"":""chr10_1405000""}",2138.9429901344083
"{""id"":""chr10_1410000""}",1280.9206285539487
"{""id"":""chr10_1415000""}",111160.65411838931
"{""id"":""chr10_1420000""}",266706.5263489811
"{""id"":""chr10_1425000""}",8005.527904610281
"{""id"":""chr10_1430000""}",4183.244411615743
"{""id"":""chr10_1435000""}",555.8824708796701
"{""id"":""chr10_1440000""}",1622.7696111533267
"{""id"":""chr10_1445000""}",10212.747729966119
"{""id"":""chr10_1450000""}",142.08152426948763
"{""id"":""chr10_1455000""}",29579.965340135477
"{""id"":""chr10_1460000""}",5232.69117962184
"{""id"":""chr10_1465000""}",53152.813656004335
"{""id"":""chr10_1470000""}",365.0254864375191
"{""id"":""chr10_1475000""}",990.0001944618692
"{""id"":""chr10_1480000""}",5867.147712742088
"{""id"":""chr10_1485000""}",60.326970407388316
"{""id"":""chr10_1490000""}",395529.2726118819
"{""id"":""chr10_1495000""}",309554.2670737558
"{""id"":""chr10_1500000""}",469.9978567881283
"{""id"":""chr10_1505000""}",1.4651753674808754
"{""id"":""chr10_1510000""}",270.84082024986094
"{""id"":""chr10_1515000""}",269.747016302545
"{""id"":""chr10_1520000""}",162.77688510288618
"{""id"":""chr10_1525000""}",33.23433596709694
"{""id"":""chr10_1530000""}",196318.8927443022
"{""id"":""chr10_1535000""}",18665.006764797297
"{""id"":""chr10_1540000""}",7.738096259834591
"{""id"":""chr10_1545000""}",9322.886665612694
"{""id"":""chr10_1550000""}",8196.79416992901
"{""id"":""chr10_1555000""}",5932.900129873324
"{""id"":""chr10_1560000""}",1895.2175962231902
"{""id"":""chr10_1565000""}",21055.145971763563
"{""id"":""chr10_1570000""}",17184.98530770368
"{""id"":""chr10_1575000""}",6877.71402190912
"{""id"":""chr10_1580000""}",132816.8827939773
"{""id"":""chr10_1585000""}",146.8247669524378
"{""id"":""chr10_1590000""}",500.89985382603896
"{""id"":""chr10_1595000""}",74615.4300282117
"{""id"":""chr10_1600000""}",29667.145382152576
"{""id"":""chr10_1605000""}",9788.499527869066
"{""id"":""chr10_1610000""}",95006.65819978317
"{""id"":""chr10_1615000""}",4505.023800622441
"{""id"":""chr10_1620000""}",99953.75266455559
"{""id"":""chr10_1625000""}",27232.514806305564
"{""id"":""chr10_1630000""}",357.41837640327793
"{""id"":""chr10_1635000""}",176.44764203652957
"{""id"":""chr10_1640000""}",15583.770780327655
"{""id"":""chr10_1645000""}",4425.46236702551
"{""id"":""chr10_1650000""}",724.8390368761291
"{""id"":""chr10_1655000""}",55.482709603532484
"{""id"":""chr10_1660000""}",83093.26396994267
"{""id"":""chr10_1665000""}",175.44060114383888
"{""id"":""chr10_1670000""}",147569.60129081094
"{""id"":""chr10_1675000""}",816.5753002933797
"{""id"":""chr10_1680000""}",106.05852520202924
"{""id"":""chr10_1685000""}",557.7885489121427
"{""id"":""chr10_1690000""}",774.7646560522401
"{""id"":""chr10_1695000""}",170487.0229576669
"{""id"":""chr10_1700000""}",55.253171252274285
"{""id"":""chr10_1705000""}",484968.83316400775
"{""id"":""chr10_1710000""}",120248.74719607322
"{""id"":""chr10_1715000""}",997.1213942956302
"{""id"":""chr10_1720000""}",481.5822495463247
"{""id"":""chr10_1725000""}",241051.30702306054
"{""id"":""chr10_1730000""}",143.88748652543327
"{""id"":""chr10_1735000""}",5125.154368278184
"{""id"":""chr10_1740000""}",0
"{""id"":""chr10_1745000""}",13931.205048512842
"{""id"":""chr10_1750000""}",15356.840169642057
"{""id"":""chr10_1755000""}",14239.838524787563
"{""id"":""chr10_1760000""}",14197.698333709135
"{""id"":""chr10_1765000""}",8.536965083414211
"{""id"":""chr10_1770000""}",284.210151762976
"{""id"":""chr10_1775000""}",25.43374355576545
"{""id"":""chr10_1780000""}",16433.906592118776
"{""id"":""chr10_1785000""}",46048.370034372696
"{""id"":""chr10_1790000""}",268.3018854144964
"{""id"":""chr10_1795000""}",1891.896230238178
"{""id"":""chr10_1800000""}",3518.1540935736434
"{""id"":""chr10_1805000""}",1209.8173510997337
"{""id"":""chr10_1810000""}",37.58453564057207
"{""id"":""chr10_1815000""}",6486.370385483721
"{""id"":""chr10_1820000""}",90.82401992724505
"{""id"":""chr10_1825000""}",118.85345323454027
"{""id"":""chr10_1830000""}",297593.0394733873
"{""id"":""chr10_1835000""}",308326.14982554695
"{""id"":""chr10_1840000""}",217.11666728363437
"{""id"":""chr10_1845000""}",3578.130959165948
"{""id"":""chr10_1850000""}",2314.2976512716714
"{""id"":""chr10_1855000""}",2.868208465179398
"{""id"":""chr10_1860000""}",2602.2759191267173
"{""id"":""chr10_1865000""}",669.4166309437666
"{""id"":""chr10_1870000""}",2502.0041471305717
"{""id"":""chr10_1875000""}",307590.1988183805
"{""id"":""chr10_1880000""}",27494.969006281743
"{""id"":""chr10_1885000""}",713.313844831789
"{""id"":""chr10_1890000""}",594.9263116574937
"{""id"":""chr10_1895000""}",32.82880072243658
"{""id"":""chr10_1900000""}",2030.3081899215351
"{""id"":""chr10_1905000""}",6421.995808202219
"{""id"":""chr10_1910000""}",7663.211659202626
"{""id"":""chr10_1915000""}",5759.367256233958
"{""id"":""chr10_1920000""}",23893.158963414888
"{""id"":""chr10_1925000""}",5070.102918950287
"{""id"":""chr10_1930000""}",234.99827563406564
"{""id"":""chr10_1935000""}",16219.160204747988
"{""id"":""chr10_1940000""}",327169.74169227376
"{""id"":""chr10_1945000""}",15286.233151635759
"{""id"":""chr10_1950000""}",271.5588241415033
"{""id"":""chr10_1955000""}",50.18881802498603
"{""id"":""chr10_1960000""}",769.5937656203539
"{""id"":""chr10_1965000""}",26.00520926558524
"{""id"":""chr10_1970000""}",12408.843233235273
"{""id"":""chr10_1975000""}",802941.3384274121
"{""id"":""chr10_1980000""}",2096.168093230357
"{""id"":""chr10_1985000""}",11053.801890202029
"{""id"":""chr10_1990000""}",0.8490642015130474
"{""id"":""chr10_1995000""}",14015.96536833258
"{""id"":""chr10_2000000""}",60206.005491399
"{""id"":""chr10_2005000""}",449.1786370788875
"{""id"":""chr10_2010000""}",7575.552371605096
"{""id"":""chr10_2015000""}",536.3239967617817
"{""id"":""chr10_2020000""}",2383.3972142199623
"{""id"":""chr10_2025000""}",1429.7216180290868
"{""id"":""chr10_2030000""}",1220.0636544202305
"{""id"":""chr10_2035000""}",40857.721081544434
"{""id"":""chr10_2040000""}",2043.6424267225927
"{""id"":""chr10_2045000""}",94.01506834073373
"{""id"":""chr10_2050000""}",1588.4566932367368
"{""id"":""chr10_2055000""}",32746.844184564296
"{""id"":""chr10_2060000""}",223788.83403596058
"{""id"":""chr10_2065000""}",32114.757959226903
"{""id"":""chr10_2070000""}",5576.54951754113
"{""id"":""chr10_2075000""}",15502.987637122644
"{""id"":""chr10_2080000""}",5299.506858931246
"{""id"":""chr10_2085000""}",1041.944622305807
"{""id"":""chr10_2090000""}",16620.277186977033
"{""id"":""chr10_2095000""}",15047.85387824497
"{""id"":""chr10_2100000""}",2.746022705448613
"{""id"":""chr10_2105000""}",19320.227494627336
"{""id"":""chr10_2110000""}",204.56175382155118
"{""id"":""chr10_2115000""}",4419.381165662957
"{""id"":""chr10_2120000""}",240.70645374856105
"{""id"":""chr10_2125000""}",143.1069398624738
"{""id"":""chr10_2130000""}",3463.894245584777
"{""id"":""chr10_2135000""}",6062.465029366615
"{""id"":""chr10_2140000""}",1310.4933910859918
"{""id"":""chr10_2145000""}",832.9952089219128
"{""id"":""chr10_2150000""}",1091.3004944326788
"{""id"":""chr10_2155000""}",1048.2681064076835
"{""id"":""chr10_2160000""}",319.9860479600232
"{""id"":""chr10_2165000""}",2589.932100884435
"{""id"":""chr10_2170000""}",437.5356126603683
"{""id"":""chr10_2175000""}",2726.8137341126117
"{""id"":""chr10_2180000""}",307.35200961135246
"{""id"":""chr10_2185000""}",5433.040182289789
"{""id"":""chr10_2190000""}",1129.033183455384
"{""id"":""chr10_2195000""}",2662.3983428444058
"{""id"":""chr10_2200000""}",1333.650919389976
"{""id"":""chr10_2205000""}",101675.56516120925
"{""id"":""chr10_2210000""}",58032.47169352614
"{""id"":""chr10_2215000""}",4891.630038231639
"{""id"":""chr10_2220000""}",163.69557594234146
"{""id"":""chr10_2225000""}",81539.06370221886
"{""id"":""chr10_2230000""}",571.9690046324807
"{""id"":""chr10_2235000""}",861.066517029801
"{""id"":""chr10_2240000""}",94.85286664679109
"{""id"":""chr10_2245000""}",884.1004425340678
"{""id"":""chr10_2250000""}",1874.429077965168
"{""id"":""chr10_2255000""}",98.5122612322708
"{""id"":""chr10_2260000""}",822.952402994988
"{""id"":""chr10_2265000""}",3406.259195534399
"{""id"":""chr10_2270000""}",8.95245033723841
"{""id"":""chr10_2275000""}",44572.615019920915
"{""id"":""chr10_2280000""}",1871.2658921401821
"{""id"":""chr10_2285000""}",7747.129170320815
"{""id"":""chr10_2290000""}",279.67462853260207
"{""id"":""chr10_2295000""}",559.3508502731428
"{""id"":""chr10_2300000""}",62.910216328649845
"{""id"":""chr10_2305000""}",150.99947170109039
"{""id"":""chr10_2310000""}",4952.755487323752
"{""id"":""chr10_2315000""}",84.71339404519128
"{""id"":""chr10_2320000""}",2662.979909613044
"{""id"":""chr10_2325000""}",3974.2910146468203
"{""id"":""chr10_2330000""}",502.75407427857647
"{""id"":""chr10_2335000""}",1280.6342591952673
"{""id"":""chr10_2340000""}",10538.877219143322
"{""id"":""chr10_2345000""}",7247.902050809041
"{""id"":""chr10_2350000""}",4.411009108923533
"{""id"":""chr10_2355000""}",927.9644028747653
"{""id"":""chr10_2360000""}",1646.8212777359909
"{""id"":""chr10_2365000""}",138286.54273794638
"{""id"":""chr10_2370000""}",5553.543759210152
"{""id"":""chr10_2375000""}",78181.63283601552
"{""id"":""chr10_2380000""}",412.28875674525744
"{""id"":""chr10_2385000""}",36.944650749270004
"{""id"":""chr10_2390000""}",569.5993804441807
"{""id"":""chr10_2395000""}",9.321983584862718
"{""id"":""chr10_2400000""}",158.69425939519672
"{""id"":""chr10_2405000""}",1073.995999020151
"{""id"":""chr10_2410000""}",10.205033110143289
"{""id"":""chr10_2415000""}",244.07640265780137
"{""id"":""chr10_2420000""}",361.74186347221695
"{""id"":""chr10_2425000""}",77047.84384759406
"{""id"":""chr10_2430000""}",3737.43433813061
"{""id"":""chr10_2435000""}",137.53297656872223
"{""id"":""chr10_2440000""}",136.02124233592957
"{""id"":""chr10_2445000""}",25.17589454927378
"{""id"":""chr10_2450000""}",65405.26779086987
"{""id"":""chr10_2455000""}",981.7456272858603
"{""id"":""chr10_2460000""}",1740.1894284578966
"{""id"":""chr10_2465000""}",1514.7331777359948
"{""id"":""chr10_2470000""}",1904.9941196238806
"{""id"":""chr10_2475000""}",784.0921205796159
"{""id"":""chr10_2480000""}",1337.4379974411856
"{""id"":""chr10_2485000""}",87.46426903476772
"{""id"":""chr10_2490000""}",389.5985300043487
"{""id"":""chr10_2495000""}",68.63724104127684
"{""id"":""chr10_2500000""}",219.8667659172341
"{""id"":""chr10_2505000""}",752.670420937162
"{""id"":""chr10_2510000""}",116837.58342285435
"{""id"":""chr10_2515000""}",1587.515456999199
"{""id"":""chr10_2520000""}",337.2284143546908
"{""id"":""chr10_2525000""}",10386.028404247334
"{""id"":""chr10_2530000""}",186.78879316288885
"{""id"":""chr10_2535000""}",96.93325947224426
"{""id"":""chr10_2540000""}",2996.9615212419926
"{""id"":""chr10_2545000""}",85133.1404526593
"{""id"":""chr10_2550000""}",1594.8938673894
"{""id"":""chr10_2555000""}",1913.101064970709
"{""id"":""chr10_2560000""}",1228.7015071565943
"{""id"":""chr10_2565000""}",5032.55000180477
"{""id"":""chr10_2570000""}",71.62350618276172
"{""id"":""chr10_2575000""}",64.60587392159879
"{""id"":""chr10_2580000""}",2816.433870041509
"{""id"":""chr10_2585000""}",412.7236384254733
"{""id"":""chr10_2590000""}",6358.7109343049515
"{""id"":""chr10_2595000""}",385.865774215585
"{""id"":""chr10_2600000""}",2594.9849963966317
"{""id"":""chr10_2605000""}",2217.2731271393454
"{""id"":""chr10_2610000""}",7.099381757287817
"{""id"":""chr10_2615000""}",36.560094970657794
"{""id"":""chr10_2620000""}",87.56064283833791
"{""id"":""chr10_2625000""}",0
"{""id"":""chr10_2630000""}",9267.906213906123
"{""id"":""chr10_2635000""}",10735.566400309768
"{""id"":""chr10_2640000""}",651.9698489055099
"{""id"":""chr10_2645000""}",2155.817433128
"{""id"":""chr10_2650000""}",579.9148398251333
"{""id"":""chr10_2655000""}",8654.780505992487
"{""id"":""chr10_2660000""}",18.38730037812877
"{""id"":""chr10_2665000""}",25.928149264046716
"{""id"":""chr10_2670000""}",6246.249499103574
"{""id"":""chr10_2675000""}",383.6772133457603
"{""id"":""chr10_2680000""}",93.6352691513341
"{""id"":""chr10_2685000""}",1079.1813715456274
"{""id"":""chr10_2690000""}",1340.9890203091256
"{""id"":""chr10_2695000""}",4567.8263981548125
"{""id"":""chr10_2700000""}",397.98758647924774
"{""id"":""chr10_2705000""}",124.1033791218732
"{""id"":""chr10_2710000""}",72.24131126346602
"{""id"":""chr10_2715000""}",3635.6957103311174
"{""id"":""chr10_2720000""}",3498.1514208055555
"{""id"":""chr10_2725000""}",10661.53452270616
"{""id"":""chr10_2730000""}",131656.63576633396
"{""id"":""chr10_2735000""}",9693.34799516216
"{""id"":""chr10_2740000""}",640.9292893733284
"{""id"":""chr10_2745000""}",1067.991300873286
"{""id"":""chr10_2750000""}",1170.5055296433322
"{""id"":""chr10_2755000""}",3355.8296266368966
"{""id"":""chr10_2760000""}",980.1168737689878
"{""id"":""chr10_2765000""}",3645.6903125343733
"{""id"":""chr10_2770000""}",2796.5447395650776
"{""id"":""chr10_2775000""}",5890.9892629013575
"{""id"":""chr10_2780000""}",571.3322826723903
"{""id"":""chr10_2785000""}",2831.6203100283838
"{""id"":""chr10_2790000""}",61679.97353548177
"{""id"":""chr10_2795000""}",213.08461333370974
"{""id"":""chr10_2800000""}",12037.184043352041
"{""id"":""chr10_2805000""}",5290.9041002824515
"{""id"":""chr10_2810000""}",9878.706087013179
"{""id"":""chr10_2815000""}",16850.896301889865
"{""id"":""chr10_2820000""}",60839.364230785344
"{""id"":""chr10_2825000""}",1287.1503737674755
"{""id"":""chr10_2830000""}",140.0078252282024
"{""id"":""chr10_2835000""}",548.0948318266214
"{""id"":""chr10_2840000""}",147.79716776712183
"{""id"":""chr10_2845000""}",237.77308223774432
"{""id"":""chr10_2850000""}",86.80289490057187
"{""id"":""chr10_2855000""}",12263.784965399793
"{""id"":""chr10_2860000""}",2424.2311239354276
"{""id"":""chr10_2865000""}",7520.788470753924
"{""id"":""chr10_2870000""}",1755.415796809103
"{""id"":""chr10_2875000""}",1342.5298938316607
"{""id"":""chr10_2880000""}",18101.458161586874
"{""id"":""chr10_2885000""}",1712.9225155198378
"{""id"":""chr10_2890000""}",147.53457270484978
"{""id"":""chr10_2895000""}",1204.0469035136332
